Id,Weekly_Sales
8_11_2013-03-29,17367.20965
8_11_2013-04-05,16962.24505
8_11_2013-04-12,17245.8787
8_11_2013-04-19,18614.90585
8_11_2013-04-26,18015.282
8_11_2013-05-03,18602.0481
8_11_2013-05-10,18883.05865
8_11_2013-05-17,18774.20645
8_11_2013-05-24,19766.9541
8_11_2013-05-31,20658.17315
8_11_2013-06-07,20034.15935
8_11_2013-06-14,20498.82335
8_11_2013-06-21,20163.3241
8_11_2013-06-28,21037.14695
8_11_2013-07-05,20636.08995
8_11_2013-07-12,20364.2715
8_11_2013-07-19,18020.0203
8_11_2013-07-26,18383.7234
8_12_2012-11-02,7576.5804
8_12_2012-11-09,7597.4274
8_12_2012-11-16,7291.27655
8_12_2012-11-23,6143.78065
8_12_2012-11-30,6196.79775
8_12_2012-12-07,6696.6911
8_12_2012-12-14,5102.0903
8_12_2012-12-21,5699.20695
8_12_2012-12-28,5367.5781
8_12_2013-01-04,5417.64715
8_12_2013-01-11,5746.6049
8_12_2013-01-18,6228.5243
8_12_2013-01-25,6476.9294
8_12_2013-02-01,7003.9221
8_12_2013-02-08,6910.7679
8_12_2013-02-15,6322.18585
8_12_2013-02-22,7528.0031
8_12_2013-03-01,7094.18665
8_12_2013-03-08,7569.87755
8_12_2013-03-15,7815.29945
8_12_2013-03-22,7646.65205
8_12_2013-03-29,7358.5315
8_12_2013-04-05,7523.674
8_12_2013-04-12,7747.27335
8_12_2013-04-19,7977.88635
8_12_2013-04-26,7231.10245
8_12_2013-05-03,8009.13845
8_12_2013-05-10,7843.86405
8_12_2013-05-17,7993.9092
8_12_2013-05-24,7991.34935
8_12_2013-05-31,8178.52235
8_12_2013-06-07,8150.52325
8_12_2013-06-14,8186.9863
8_12_2013-06-21,8025.4987
8_12_2013-06-28,8467.38785
8_12_2013-07-05,7911.92005
8_12_2013-07-12,8149.53835
8_12_2013-07-19,7899.29395
8_12_2013-07-26,7862.9731
8_13_2012-11-02,25330.33755
8_13_2012-11-09,24944.91695
8_13_2012-11-16,24910.8655
8_13_2012-11-23,24061.7876
8_13_2012-11-30,24510.07425
8_13_2012-12-07,23720.95115
8_13_2012-12-14,22831.92455
8_13_2012-12-21,24796.14815
8_13_2012-12-28,21778.37215
8_13_2013-01-04,25212.19005
8_13_2013-01-11,23926.27745
8_13_2013-01-18,24288.7975
8_13_2013-01-25,24529.5014
8_13_2013-02-01,25831.2663
8_13_2013-02-08,25865.3962
8_13_2013-02-15,25252.04485
8_13_2013-02-22,25727.80835
8_13_2013-03-01,25716.8648
8_13_2013-03-08,26509.4132
8_13_2013-03-15,25971.1676
8_13_2013-03-22,25503.00985
8_13_2013-03-29,25663.61625
8_13_2013-04-05,25269.35265
8_13_2013-04-12,25611.5129
8_13_2013-04-19,25208.10835
8_13_2013-04-26,25430.6181
8_13_2013-05-03,25318.34075
8_13_2013-05-10,25207.5565
8_13_2013-05-17,25419.1574
8_13_2013-05-24,25038.8813
8_13_2013-05-31,24846.5338
8_13_2013-06-07,25443.33405
8_13_2013-06-14,24748.69775
8_13_2013-06-21,25007.89355
8_13_2013-06-28,25704.73245
8_13_2013-07-05,25145.92725
8_13_2013-07-12,25235.76315
8_13_2013-07-19,25260.2471
8_13_2013-07-26,25463.66725
8_14_2012-11-02,10315.3662
8_14_2012-11-09,10915.0332
8_14_2012-11-16,11957.05385
8_14_2012-11-23,31350.0744
8_14_2012-11-30,12386.57845
8_14_2012-12-07,13426.85985
8_14_2012-12-14,17672.31015
8_14_2012-12-21,26531.5269
8_14_2012-12-28,15111.4791
8_14_2013-01-04,11890.7737
8_14_2013-01-11,9457.4641
8_14_2013-01-18,11421.3027
8_14_2013-01-25,10598.1469
8_14_2013-02-01,9857.91155
8_14_2013-02-08,11185.38685
8_14_2013-02-15,11407.23545
8_14_2013-02-22,10562.92825
8_14_2013-03-01,11099.6115
8_14_2013-03-08,10680.68885
8_14_2013-03-15,10720.03635
8_14_2013-03-22,10950.1482
8_14_2013-03-29,11023.23
8_14_2013-04-05,10572.4415
8_14_2013-04-12,10205.2434
8_14_2013-04-19,10059.9574
8_14_2013-04-26,10677.7144
8_14_2013-05-03,9738.7195
8_14_2013-05-10,9776.69535
8_14_2013-05-17,9412.5576
8_14_2013-05-24,9988.3679
8_14_2013-05-31,9625.4747
8_14_2013-06-07,9071.7424
8_14_2013-06-14,9173.10435
8_14_2013-06-21,9305.22515
8_14_2013-06-28,8854.5185
8_14_2013-07-05,9748.86615
8_14_2013-07-12,8918.18845
8_14_2013-07-19,9772.777
8_14_2013-07-26,9873.183
8_16_2012-11-02,15101.78495
8_16_2012-11-09,9137.25505
8_16_2012-11-16,6787.979
8_16_2012-11-23,6867.9075
8_16_2012-11-30,7919.79615
8_16_2012-12-07,10761.58395
8_16_2012-12-14,2947.0147
8_16_2012-12-21,6240.4959
8_16_2012-12-28,4273.7442
8_16_2013-01-04,4315.9854
8_16_2013-01-11,4304.92315
8_16_2013-01-18,5747.1297
8_16_2013-01-25,7760.4915
8_16_2013-02-01,8750.1284
8_16_2013-02-08,10994.74925
8_16_2013-02-15,8116.5201
8_16_2013-02-22,8488.18055
8_16_2013-03-01,14818.50685
8_16_2013-03-08,16815.65685
8_16_2013-03-15,16268.9329
8_16_2013-03-22,16961.1085
8_16_2013-03-29,17744.2832
8_16_2013-04-05,16801.22125
8_16_2013-04-12,15261.59465
8_16_2013-04-19,20937.35765
8_16_2013-04-26,11326.033
8_16_2013-05-03,18112.7174
8_16_2013-05-10,19639.36685
8_16_2013-05-17,19337.2122
8_16_2013-05-24,26036.965
8_16_2013-05-31,29503.8035
8_16_2013-06-07,26309.99545
8_16_2013-06-14,29433.49275
8_16_2013-06-21,25263.73525
8_16_2013-06-28,21380.24145
8_16_2013-07-05,28016.29485
8_16_2013-07-12,22282.79355
8_16_2013-07-19,19749.88735
8_16_2013-07-26,19188.7339
8_17_2012-11-02,7020.9946
8_17_2012-11-09,6787.1697
8_17_2012-11-16,7530.0366
8_17_2012-11-23,9865.11665
8_17_2012-11-30,7808.2585
8_17_2012-12-07,7615.7241
8_17_2012-12-14,9784.2204
8_17_2012-12-21,12183.38755
8_17_2012-12-28,9248.8266
8_17_2013-01-04,8081.0617
8_17_2013-01-11,7524.87505
8_17_2013-01-18,7844.73115
8_17_2013-01-25,7341.97645
8_17_2013-02-01,7968.72945
8_17_2013-02-08,8833.7481
8_17_2013-02-15,9631.22745
8_17_2013-02-22,9107.73325
8_17_2013-03-01,8013.885
8_17_2013-03-08,8045.37235
8_17_2013-03-15,7320.1348
8_17_2013-03-22,7104.86815
8_17_2013-03-29,7372.1804
8_17_2013-04-05,7223.91725
8_17_2013-04-12,6865.50215
8_17_2013-04-19,6867.1633
8_17_2013-04-26,6772.50135
8_17_2013-05-03,6827.4295
8_17_2013-05-10,6650.98385
8_17_2013-05-17,6684.7404
8_17_2013-05-24,6691.50045
8_17_2013-05-31,6434.27855
8_17_2013-06-07,6918.5494
8_17_2013-06-14,6484.1656
8_17_2013-06-21,6563.6404
8_17_2013-06-28,6595.29115
8_17_2013-07-05,6956.2835
8_17_2013-07-12,6658.38835
8_17_2013-07-19,6498.68285
8_17_2013-07-26,6699.48675
8_18_2012-11-02,4337.54095
8_18_2012-11-09,6951.53935
8_18_2012-11-16,8592.28685
8_18_2012-11-23,24382.24305
8_18_2012-11-30,27884.0489
8_18_2012-12-07,20032.70655
8_18_2012-12-14,19897.86075
8_18_2012-12-21,18736.34635
8_18_2012-12-28,13985.2961
8_18_2013-01-04,12896.8261
8_18_2013-01-11,5359.7566
8_18_2013-01-18,9359.12575
8_18_2013-01-25,7421.6043
8_18_2013-02-01,3058.4504
8_18_2013-02-08,6464.53575
8_18_2013-02-15,15208.09805
8_18_2013-02-22,4711.5833
8_18_2013-03-01,4092.0894
8_18_2013-03-08,1830.59525
8_18_2013-03-15,2974.29675
8_18_2013-03-22,5071.39705
8_18_2013-03-29,4040.69725
8_18_2013-04-05,4145.3086
8_18_2013-04-12,6928.25805
8_18_2013-04-19,6243.7449
8_18_2013-05-03,5636.8045
8_18_2013-05-17,5766.29605
8_18_2013-05-31,3105.38615
8_18_2013-06-07,1817.43555
8_18_2013-06-14,3254.368
8_18_2013-06-21,3281.1952
8_18_2013-06-28,1888.6171
8_18_2013-07-12,2343.61175
8_18_2013-07-26,5394.2304
8_19_2012-11-02,585.1345
8_19_2012-11-09,801.65555
8_19_2012-11-16,756.5739
8_19_2012-11-23,662.6504
8_19_2012-11-30,698.1764
8_19_2012-12-07,707.93515
8_19_2012-12-14,748.5178
8_19_2012-12-21,868.4508
8_19_2012-12-28,492.72325
8_19_2013-01-04,603.6623
8_19_2013-01-11,498.0187
8_19_2013-01-18,537.9774
8_19_2013-01-25,464.9867
8_19_2013-02-01,510.0161
8_19_2013-02-08,544.17375
8_19_2013-02-15,647.4868
8_19_2013-02-22,518.574
8_19_2013-03-01,568.73375
8_19_2013-03-08,547.6786
8_19_2013-03-15,626.4461
8_19_2013-03-22,637.9245
8_19_2013-03-29,600.5248
8_19_2013-04-05,612.36265
8_19_2013-04-12,576.69675
8_19_2013-04-19,544.70495
8_19_2013-04-26,614.4904
8_19_2013-05-03,534.29595
8_19_2013-05-10,549.73155
8_19_2013-05-17,533.6694
8_19_2013-05-24,597.41205
8_19_2013-05-31,566.26345
8_19_2013-06-07,497.97615
8_19_2013-06-14,543.28725
8_19_2013-06-21,540.8304
8_19_2013-06-28,532.3924
8_19_2013-07-05,558.4906
8_19_2013-07-12,531.5684
8_19_2013-07-19,582.5331
8_19_2013-07-26,589.24465
8_20_2012-11-02,3997.046
8_20_2012-11-09,3572.8388
8_20_2012-11-16,3432.79845
8_20_2012-11-23,3903.90815
8_20_2012-11-30,3520.88395
8_20_2012-12-07,3965.002
8_20_2012-12-14,3526.0982
8_20_2012-12-21,4806.76125
8_20_2012-12-28,4269.44735
8_20_2013-01-04,4323.55405
8_20_2013-01-11,3481.2557
8_20_2013-01-18,3750.58745
8_20_2013-01-25,3772.13085
8_20_2013-02-01,4693.7484
8_20_2013-02-08,4880.4186
8_20_2013-02-15,4823.0973
8_20_2013-02-22,4379.44425
8_20_2013-03-01,4275.24035
8_20_2013-03-08,4575.5173
8_20_2013-03-15,4070.8816
8_20_2013-03-22,3912.15425
8_20_2013-03-29,3944.59335
8_20_2013-04-05,3916.99155
8_20_2013-04-12,3664.31375
8_20_2013-04-19,3777.7844
8_20_2013-04-26,3539.14295
8_20_2013-05-03,4097.749
8_20_2013-05-10,3840.41065
8_20_2013-05-17,3827.9836
8_20_2013-05-24,4230.6009
8_20_2013-05-31,4237.44175
8_20_2013-06-07,4334.15715
8_20_2013-06-14,4384.7834
8_20_2013-06-21,4183.8568
8_20_2013-06-28,4517.513
8_20_2013-07-05,4377.3743
8_20_2013-07-12,4504.4593
8_20_2013-07-19,3916.24475
8_20_2013-07-26,3767.69645
8_21_2012-11-02,3967.4102
8_21_2012-11-09,4150.8446
8_21_2012-11-16,3976.83725
8_21_2012-11-23,5082.86645
8_21_2012-11-30,4518.6607
8_21_2012-12-07,4054.23735
8_21_2012-12-14,5063.67925
8_21_2012-12-21,6382.57465
8_21_2012-12-28,3810.283
8_21_2013-01-04,4123.92375
8_21_2013-01-11,3495.24085
8_21_2013-01-18,3897.92565
8_21_2013-01-25,3990.1454
8_21_2013-02-01,3602.40165
8_21_2013-02-08,3835.1827
8_21_2013-02-15,4417.7988
8_21_2013-02-22,4051.2743
8_21_2013-03-01,4174.00655
8_21_2013-03-08,4138.56985
8_21_2013-03-15,4128.09045
8_21_2013-03-22,4224.93925
8_21_2013-03-29,4044.6921
8_21_2013-04-05,4107.1183
8_21_2013-04-12,3961.63015
8_21_2013-04-19,3921.55815
8_21_2013-04-26,3877.625
8_21_2013-05-03,3971.22995
8_21_2013-05-10,3844.1913
8_21_2013-05-17,3758.2737
8_21_2013-05-24,3721.14445
8_21_2013-05-31,3729.96275
8_21_2013-06-07,3663.97025
8_21_2013-06-14,3619.1039
8_21_2013-06-21,3589.81885
8_21_2013-06-28,3631.5541
8_21_2013-07-05,3795.96015
8_21_2013-07-12,3575.0428
8_21_2013-07-19,3748.4628
8_21_2013-07-26,3763.65285
8_22_2012-11-02,7294.57595
8_22_2012-11-09,6896.4788
8_22_2012-11-16,6432.02555
8_22_2012-11-23,14388.961
8_22_2012-11-30,7218.10225
8_22_2012-12-07,7988.72925
8_22_2012-12-14,9671.5786
8_22_2012-12-21,11445.1475
8_22_2012-12-28,6966.59815
8_22_2013-01-04,7441.76675
8_22_2013-01-11,6473.77185
8_22_2013-01-18,7192.67675
8_22_2013-01-25,6855.41485
8_22_2013-02-01,7723.3599
8_22_2013-02-08,7626.6575
8_22_2013-02-15,9215.51595
8_22_2013-02-22,8980.73735
8_22_2013-03-01,8061.8525
8_22_2013-03-08,8317.69975
8_22_2013-03-15,7656.99705
8_22_2013-03-22,7399.69545
8_22_2013-03-29,7242.5594
8_22_2013-04-05,7116.5144
8_22_2013-04-12,7440.47815
8_22_2013-04-19,6977.53665
8_22_2013-04-26,7245.8411
8_22_2013-05-03,7008.3103
8_22_2013-05-10,6737.38145
8_22_2013-05-17,6672.93055
8_22_2013-05-24,5865.58685
8_22_2013-05-31,5959.31595
8_22_2013-06-07,6852.67305
8_22_2013-06-14,5847.50425
8_22_2013-06-21,6257.1372
8_22_2013-06-28,6675.10245
8_22_2013-07-05,6315.42135
8_22_2013-07-12,6445.57565
8_22_2013-07-19,6803.83605
8_22_2013-07-26,6801.78995
8_23_2012-11-02,13982.58095
8_23_2012-11-09,14285.41665
8_23_2012-11-16,13943.52475
8_23_2012-11-23,22454.35295
8_23_2012-11-30,19455.458
8_23_2012-12-07,20031.6703
8_23_2012-12-14,22014.56215
8_23_2012-12-21,33762.14475
8_23_2012-12-28,16771.282
8_23_2013-01-04,13741.23165
8_23_2013-01-11,11326.4107
8_23_2013-01-18,15171.628
8_23_2013-01-25,13906.2422
8_23_2013-02-01,13579.1269
8_23_2013-02-08,17194.8109
8_23_2013-02-15,17959.7311
8_23_2013-02-22,14521.8831
8_23_2013-03-01,15164.5041
8_23_2013-03-08,14319.05935
8_23_2013-03-15,14145.391
8_23_2013-03-22,14697.67305
8_23_2013-03-29,14517.6636
8_23_2013-04-05,14245.77725
8_23_2013-04-12,14097.443
8_23_2013-04-19,14577.7397
8_23_2013-04-26,15104.74175
8_23_2013-05-03,14475.1864
8_23_2013-05-10,14468.65635
8_23_2013-05-17,14767.04175
8_23_2013-05-24,14905.8163
8_23_2013-05-31,14737.01845
8_23_2013-06-07,14551.59975
8_23_2013-06-14,14709.9911
8_23_2013-06-21,15049.1106
8_23_2013-06-28,14449.51215
8_23_2013-07-05,14324.9769
8_23_2013-07-12,14558.39735
8_23_2013-07-19,14598.6239
8_23_2013-07-26,14930.8136
8_24_2012-11-02,3858.24565
8_24_2012-11-09,3822.20565
8_24_2012-11-16,3801.2235
8_24_2012-11-23,8369.6596
8_24_2012-11-30,4782.0509
8_24_2012-12-07,5660.33515
8_24_2012-12-14,7605.08045
8_24_2012-12-21,8994.9697
8_24_2012-12-28,3674.89605
8_24_2013-01-04,2828.24155
8_24_2013-01-11,3020.02
8_24_2013-01-18,4152.1709
8_24_2013-01-25,3459.1973
8_24_2013-02-01,3866.0171
8_24_2013-02-08,4244.9337
8_24_2013-02-15,4081.50895
8_24_2013-02-22,4438.4679
8_24_2013-03-01,4028.19305
8_24_2013-03-08,4277.3148
8_24_2013-03-15,4087.359
8_24_2013-03-22,4370.65605
8_24_2013-03-29,4222.55215
8_24_2013-04-05,4191.70135
8_24_2013-04-12,3981.3761
8_24_2013-04-19,3798.3207
8_24_2013-04-26,4131.54905
8_24_2013-05-03,4274.2461
8_24_2013-05-10,3783.77655
8_24_2013-05-17,4000.7491
8_24_2013-05-24,4779.05445
8_24_2013-05-31,4230.2524
8_24_2013-06-07,4237.81805
8_24_2013-06-14,4025.3418
8_24_2013-06-21,4204.6627
8_24_2013-06-28,4781.42305
8_24_2013-07-05,4282.5076
8_24_2013-07-12,4262.65495
8_24_2013-07-19,4549.697
8_24_2013-07-26,4497.8918
8_25_2012-11-02,6255.419
8_25_2012-11-09,6105.9362
8_25_2012-11-16,5721.67315
8_25_2012-11-23,8392.2504
8_25_2012-11-30,6565.2128
8_25_2012-12-07,8125.7782
8_25_2012-12-14,8110.54565
8_25_2012-12-21,9932.01165
8_25_2012-12-28,6620.6123
8_25_2013-01-04,4811.25285
8_25_2013-01-11,4147.4038
8_25_2013-01-18,6049.9347
8_25_2013-01-25,4379.77805
8_25_2013-02-01,5620.6144
8_25_2013-02-08,6220.60935
8_25_2013-02-15,6329.2884
8_25_2013-02-22,5682.9017
8_25_2013-03-01,6611.38115
8_25_2013-03-08,6201.9246
8_25_2013-03-15,6877.1342
8_25_2013-03-22,7226.38425
8_25_2013-03-29,6657.8853
8_25_2013-04-05,6881.01365
8_25_2013-04-12,6550.9359
8_25_2013-04-19,6489.8658
8_25_2013-04-26,6098.8037
8_25_2013-05-03,6348.721
8_25_2013-05-10,6164.77645
8_25_2013-05-17,6316.74785
8_25_2013-05-24,6795.28705
8_25_2013-05-31,6304.30265
8_25_2013-06-07,6375.1303
8_25_2013-06-14,6454.98755
8_25_2013-06-21,6510.9958
8_25_2013-06-28,6041.1021
8_25_2013-07-05,6520.70985
8_25_2013-07-12,6155.08565
8_25_2013-07-19,6558.08485
8_25_2013-07-26,6487.69915
8_26_2012-11-02,5713.96435
8_26_2012-11-09,6576.6776
8_26_2012-11-16,5624.9971
8_26_2012-11-23,8395.88715
8_26_2012-11-30,6225.0018
8_26_2012-12-07,5514.67175
8_26_2012-12-14,7626.00925
8_26_2012-12-21,10356.52795
8_26_2012-12-28,4629.27575
8_26_2013-01-04,4753.6783
8_26_2013-01-11,4885.37515
8_26_2013-01-18,5548.8643
8_26_2013-01-25,5758.2563
8_26_2013-02-01,6256.4596
8_26_2013-02-08,7894.60045
8_26_2013-02-15,7577.8801
8_26_2013-02-22,6961.8395
8_26_2013-03-01,6610.6974
8_26_2013-03-08,6559.97435
8_26_2013-03-15,6230.28625
8_26_2013-03-22,6691.2197
8_26_2013-03-29,6150.5153
8_26_2013-04-05,6285.00135
8_26_2013-04-12,5996.47435
8_26_2013-04-19,5602.22115
8_26_2013-04-26,6132.33995
8_26_2013-05-03,5135.19855
8_26_2013-05-10,5368.6003
8_26_2013-05-17,5088.4884
8_26_2013-05-24,5102.56265
8_26_2013-05-31,4517.145
8_26_2013-06-07,4158.69715
8_26_2013-06-14,4407.67645
8_26_2013-06-21,4890.38995
8_26_2013-06-28,3925.09685
8_26_2013-07-05,4857.53985
8_26_2013-07-12,4404.5681
8_26_2013-07-19,5378.08675
8_26_2013-07-26,5514.539
8_27_2012-11-02,892.85145
8_27_2012-11-09,960.63535
8_27_2012-11-16,1000.7467
8_27_2012-11-23,1401.18995
8_27_2012-11-30,1266.83815
8_27_2012-12-07,1203.2345
8_27_2012-12-14,1770.3301
8_27_2012-12-21,2556.6245
8_27_2012-12-28,1201.96465
8_27_2013-01-04,1260.07015
8_27_2013-01-11,1024.16275
8_27_2013-01-18,1126.6526
8_27_2013-01-25,945.60015
8_27_2013-02-01,1060.77205
8_27_2013-02-08,1171.5691
8_27_2013-02-15,1425.29145
8_27_2013-02-22,1151.2057
8_27_2013-03-01,1100.8684
8_27_2013-03-08,1098.05835
8_27_2013-03-15,910.03345
8_27_2013-03-22,873.1265
8_27_2013-03-29,929.52075
8_27_2013-04-05,910.0534
8_27_2013-04-12,975.0129
8_27_2013-04-19,908.75865
8_27_2013-04-26,1024.5773
8_27_2013-05-03,835.4156
8_27_2013-05-10,839.9074
8_27_2013-05-17,833.37305
8_27_2013-05-24,786.3039
8_27_2013-05-31,689.32775
8_27_2013-06-07,674.5157
8_27_2013-06-14,659.48095
8_27_2013-06-21,746.8772
8_27_2013-06-28,629.7505
8_27_2013-07-05,698.64025
8_27_2013-07-12,688.13635
8_27_2013-07-19,824.77105
8_27_2013-07-26,872.3631
8_28_2012-11-02,299.2943
8_28_2012-11-09,326.5409
8_28_2012-11-16,271.4059
8_28_2012-11-23,288.4352
8_28_2012-11-30,291.78145
8_28_2012-12-07,316.85625
8_28_2012-12-14,292.76075
8_28_2012-12-21,359.05795
8_28_2012-12-28,267.19395
8_28_2013-01-04,255.35585
8_28_2013-01-11,216.28235
8_28_2013-01-18,296.10175
8_28_2013-01-25,242.16445
8_28_2013-02-01,289.2574
8_28_2013-02-08,437.845
8_28_2013-02-15,487.7977
8_28_2013-02-22,313.4346
8_28_2013-03-01,343.05975
8_28_2013-03-08,324.3606
8_28_2013-03-15,334.49945
8_28_2013-03-22,264.02175
8_28_2013-03-29,329.66715
8_28_2013-04-05,300.29165
8_28_2013-04-12,282.0419
8_28_2013-04-19,276.435
8_28_2013-04-26,288.94035
8_28_2013-05-03,256.95635
8_28_2013-05-10,268.68365
8_28_2013-05-17,244.7511
8_28_2013-05-24,240.17615
8_28_2013-05-31,210.1495
8_28_2013-06-07,214.46305
8_28_2013-06-14,208.7612
8_28_2013-06-21,238.3133
8_28_2013-06-28,178.27135
8_28_2013-07-05,242.7308
8_28_2013-07-12,198.7141
8_28_2013-07-19,249.9401
8_28_2013-07-26,241.3238
8_29_2012-11-02,2524.0563
8_29_2012-11-09,2463.976
8_29_2012-11-16,2560.95965
8_29_2012-11-23,3786.57005
8_29_2012-11-30,2667.9479
8_29_2012-12-07,3162.6795
8_29_2012-12-14,3582.48515
8_29_2012-12-21,4730.24705
8_29_2012-12-28,2946.2924
8_29_2013-01-04,2764.47155
8_29_2013-01-11,2149.94375
8_29_2013-01-18,2779.10595
8_29_2013-01-25,2668.80225
8_29_2013-02-01,3129.61185
8_29_2013-02-08,3631.8241
8_29_2013-02-15,3453.6195
8_29_2013-02-22,2667.4178
8_29_2013-03-01,2841.3621
8_29_2013-03-08,2722.42645
8_29_2013-03-15,2463.90435
8_29_2013-03-22,2520.95865
8_29_2013-03-29,2470.41055
8_29_2013-04-05,2468.0728
8_29_2013-04-12,2565.694
8_29_2013-04-19,2566.39625
8_29_2013-04-26,2639.83035
8_29_2013-05-03,2524.14505
8_29_2013-05-10,2519.05675
8_29_2013-05-17,2470.03215
8_29_2013-05-24,2408.9347
8_29_2013-05-31,2426.4962
8_29_2013-06-07,2406.61535
8_29_2013-06-14,2397.601
8_29_2013-06-21,2425.9721
8_29_2013-06-28,2318.0901
8_29_2013-07-05,2453.24035
8_29_2013-07-12,2379.59
8_29_2013-07-19,2496.2367
8_29_2013-07-26,2559.2803
8_30_2012-11-02,2188.4883
8_30_2012-11-09,2041.6345
8_30_2012-11-16,1572.67455
8_30_2012-11-23,1880.61225
8_30_2012-11-30,1864.8015
8_30_2012-12-07,2118.63435
8_30_2012-12-14,1891.3164
8_30_2012-12-21,2259.80745
8_30_2012-12-28,1780.7382
8_30_2013-01-04,1782.2616
8_30_2013-01-11,1789.3511
8_30_2013-01-18,2009.47535
8_30_2013-01-25,2076.8286
8_30_2013-02-01,2313.72645
8_30_2013-02-08,2972.8871
8_30_2013-02-15,2747.5902
8_30_2013-02-22,2209.8635
8_30_2013-03-01,2315.53775
8_30_2013-03-08,2355.018
8_30_2013-03-15,2173.98365
8_30_2013-03-22,2177.25325
8_30_2013-03-29,2199.0448
8_30_2013-04-05,2228.4001
8_30_2013-04-12,2053.10815
8_30_2013-04-19,2222.47525
8_30_2013-04-26,1879.9007
8_30_2013-05-03,2272.93525
8_30_2013-05-10,2195.75625
8_30_2013-05-17,2231.84815
8_30_2013-05-24,2299.7728
8_30_2013-05-31,2347.24305
8_30_2013-06-07,2324.3313
8_30_2013-06-14,2377.80655
8_30_2013-06-21,2395.26845
8_30_2013-06-28,2358.2913
8_30_2013-07-05,2316.2991
8_30_2013-07-12,2347.18855
8_30_2013-07-19,2175.31985
8_30_2013-07-26,2084.68885
8_31_2012-11-02,1100.8661
8_31_2012-11-09,1311.926
8_31_2012-11-16,966.04105
8_31_2012-11-23,1303.195
8_31_2012-11-30,2010.11115
8_31_2012-12-07,2520.4194
8_31_2012-12-14,2543.6856
8_31_2012-12-21,3495.42285
8_31_2012-12-28,1527.8546
8_31_2013-01-04,1129.5437
8_31_2013-01-11,919.37175
8_31_2013-01-18,1255.5763
8_31_2013-01-25,993.8657
8_31_2013-02-01,907.251
8_31_2013-02-08,1028.95485
8_31_2013-02-15,1141.5757
8_31_2013-02-22,971.36665
8_31_2013-03-01,1050.7877
8_31_2013-03-08,1188.5023
8_31_2013-03-15,1154.67815
8_31_2013-03-22,1280.94305
8_31_2013-03-29,1117.35845
8_31_2013-04-05,1074.98735
8_31_2013-04-12,1349.90705
8_31_2013-04-19,1193.1775
8_31_2013-04-26,1405.31045
8_31_2013-05-03,1332.9333
8_31_2013-05-10,1302.1239
8_31_2013-05-17,1466.77255
8_31_2013-05-24,1486.8116
8_31_2013-05-31,1221.47895
8_31_2013-06-07,1216.16315
8_31_2013-06-14,1163.02635
8_31_2013-06-21,1356.16255
8_31_2013-06-28,1549.36695
8_31_2013-07-05,1172.37615
8_31_2013-07-12,1472.85825
8_31_2013-07-19,1446.7522
8_31_2013-07-26,1506.2908
8_32_2012-11-02,5200.44725
8_32_2012-11-09,4995.1424
8_32_2012-11-16,5486.7998
8_32_2012-11-23,7200.9984
8_32_2012-11-30,5979.1214
8_32_2012-12-07,6918.54935
8_32_2012-12-14,11251.02185
8_32_2012-12-21,18824.9266
8_32_2012-12-28,8992.87905
8_32_2013-01-04,5925.57915
8_32_2013-01-11,4274.21885
8_32_2013-01-18,6211.37255
8_32_2013-01-25,4913.21255
8_32_2013-02-01,4996.92955
8_32_2013-02-08,6667.7787
8_32_2013-02-15,15332.0614
8_32_2013-02-22,5778.5703
8_32_2013-03-01,6204.54585
8_32_2013-03-08,4914.8898
8_32_2013-03-15,5743.0784
8_32_2013-03-22,5146.4912
8_32_2013-03-29,6035.80115
8_32_2013-04-05,5191.69405
8_32_2013-04-12,4671.65065
8_32_2013-04-19,4699.2734
8_32_2013-04-26,5093.4017
8_32_2013-05-03,4370.1754
8_32_2013-05-10,4801.7076
8_32_2013-05-17,4229.6186
8_32_2013-05-24,4523.08375
8_32_2013-05-31,4835.90695
8_32_2013-06-07,4726.6935
8_32_2013-06-14,4744.3549
8_32_2013-06-21,4685.74665
8_32_2013-06-28,4408.3686
8_32_2013-07-05,4919.5674
8_32_2013-07-12,4727.37695
8_32_2013-07-19,4571.66895
8_32_2013-07-26,4651.93975
8_33_2012-11-02,4919.92675
8_33_2012-11-09,4469.14005
8_33_2012-11-16,4746.00275
8_33_2012-11-23,8773.36935
8_33_2012-11-30,5021.14175
8_33_2012-12-07,6228.0367
8_33_2012-12-14,7525.3828
8_33_2012-12-21,10533.9223
8_33_2012-12-28,3863.8806
8_33_2013-01-04,4021.323
8_33_2013-01-11,3250.2029
8_33_2013-01-18,4595.96945
8_33_2013-01-25,3867.25495
8_33_2013-02-01,5042.46345
8_33_2013-02-08,5648.39885
8_33_2013-02-15,4819.20865
8_33_2013-02-22,4936.75245
8_33_2013-03-01,4940.62405
8_33_2013-03-08,5366.3689
8_33_2013-03-15,5165.4381
8_33_2013-03-22,5474.7322
8_33_2013-03-29,5100.5717
8_33_2013-04-05,4787.5922
8_33_2013-04-12,5276.17765
8_33_2013-04-19,5137.12235
8_33_2013-04-26,5461.64765
8_33_2013-05-03,5784.6746
8_33_2013-05-10,5181.79175
8_33_2013-05-17,5283.74195
8_33_2013-05-24,5939.4976
8_33_2013-05-31,5401.1259
8_33_2013-06-07,5533.95855
8_33_2013-06-14,5057.40095
8_33_2013-06-21,5987.096
8_33_2013-06-28,6450.61815
8_33_2013-07-05,5310.71145
8_33_2013-07-12,5916.835
8_33_2013-07-19,6092.0651
